unit  language  isced11  geo\time  2019  2018  2017  2016  2015  2014  2013  2012
PC  POL  ED2  EL  :  :  :  :  :  :  : :
PC  POL  ED2  ES  0  0  0  0  0  0  0 :
PC  POL  ED2  EU27_2020  0  0  0  0  0 : : :
PC  POL  ED2  EU28 :  0  0 : : : : :
PC  POL  ED2  FI  :  :  : : : : : :
PC  POL  ED2  FR  0  0  0  0  0  0  0 :
PC  POL  ED2  HR  0  0  0  0  0  0  0  0
PC  POL  ED2  HU  0  0  0  0  0  0  0  0
PC  POL  ED2  IE  0  0  0  0  0  0  0  0
PC  POL  ED2  IS  0  0  0  0  0  0  0 :
PC  POL  ED2  IT  0  0  0  0  0  0  0 :
PC  POL  ED2  LI  0  0  0  0  0  0 : :
PC  POL  ED2  LT  0  0  0  0  0  0  0 :
PC  POL  ED2  LU  0  0  0  0  0  0  0 :
PC  POL  ED2  LV  0  0  0  0  0  0  0  0
PC  POL  ED2  MK  0  0  0  0  0  0  0 :
PC  POL  ED2  MT  0  0  0  0  0  0  0 :
PC  POL  ED2  NL  :  :  :  :  :  :  0 :
PC  POL  ED2  NO  0  0  0  0  0  0  0 :
PC  POL  ED2  PL  : :  :  :  : : : :
PC  POL  ED2  PT  0  0  0  0  0  0  0  0
PC  POL  ED2  RO  0  0  0  0  0  0  0  0
PC  POL  ED2  RS : :  0 : : : : :
PC  POL  ED2  SE  0  0  0  0  0  0  0 :
PC  POL  ED2  SI  0  0  0  0  0  0  0 :
PC  POL  ED2  SK  0  0  0  0  0  0  0 :
PC  POL  ED3  AT  0  0  0  0  0  0  0  0
PC  POL  ED3  BE  0  0  0  0  0  0  0 :
PC  POL  ED3  BE_FRA  :  :  :  :  :  :  : :
PC  POL  ED3  BE_VLA  0  0  0  0  0  0  0 :
PC  POL  ED3  BG  0  0  0  0  0  0  0 :
PC  POL  ED3  CY  0  0  0  0  0  0  0 :
PC  POL  ED3  CZ  0  0  0  0  0  0  0 :
PC  POL  ED3  DE  0  0  0  0  0  0  0  0
PC  POL  ED3  DK  :  :  :  : :  :  :  0
PC  POL  ED3  EE  0  0  0  0  0  0  0 :
PC  POL  ED3  EL  :  :  :  :  :  :  : :
PC  POL  ED3  ES  0  0  0  0  0  0  0 :
PC  POL  ED3  EU27_2020  0  0  0  0  0 : : :
PC  POL  ED3  EU28 :  0  0 : : : : :
PC  POL  ED3  FI  :  :  : : : : : :
PC  POL  ED3  FR  0  0  0  0  0  0  0 :
PC  POL  ED3  HR  0  0  0  0  0  0  0  0
PC  POL  ED3  HU  0  0  0  0  0  0  0  0
PC  POL  ED3  IE : : : : : :  0.1  0.1
PC  POL  ED3  IS  0  0  0  0  0  0  0 :
PC  POL  ED3  IT  0  0  0  0  0  0  0 :
PC  POL  ED3  LI  0  0  0  0  0  0 : :
PC  POL  ED3  LT  0  0  0  0  0  0  0 :
PC  POL  ED3  LU  0  0  0  0  0  0  0 :
PC  POL  ED3  LV  0  0  0  0  0  0  0  0
PC  POL  ED3  MK  0  0  0  :  :  0  0 :
PC  POL  ED3  MT  0  0  0  0  0  0  0 :
PC  POL  ED3  NL  :  :  :  :  :  :  0 :
PC  POL  ED3  NO  0  0  0  0  0  0  0 :
PC  POL  ED3  PL  :  :  :  :  : : : :
PC  POL  ED3  PT  0  0  0  0  0  0  0  0
PC  POL  ED3  RO  0  0  0  0  0  0  0  0
PC  POL  ED3  SE  0  0  0  0  0  0  0.2 :
PC  POL  ED3  SI  0  0  0  0  0  0  0 :
PC  POL  ED3  SK  0  0  0  0  0  0  0 :
PC  POL  ED34  AT  0  0  0  0  0  0  0  0
PC  POL  ED34  BE  0  0  0  0  0  0  0 :
PC  POL  ED34  BE_FRA  :  :  :  :  :  :  : :
PC  POL  ED34  BE_VLA  0  0  0  0  0  0  0 :
PC  POL  ED34  BG  0  0  0  0  0  0  0 :
PC  POL  ED34  CY  0  0  0  0  0  0  0 :
PC  POL  ED34  CZ  0  0  0  0  0  0  0 :
PC  POL  ED34  DE  0  0  0  0  0  0  0  0
PC  POL  ED34  DK  :  :  :  : :  :  :  0
PC  POL  ED34  EE  0  0  0  0  0  0  0 :
PC  POL  ED34  EL  :  :  :  :  :  :  : :
PC  POL  ED34  ES  0  0  0  0  0  0  0 :
PC  POL  ED34  EU27_2020  0  0  0  0  0 : : :
PC  POL  ED34  EU28  0.1  0.1  0.1 : : : : :
PC  POL  ED34  FI  :  :  : : : : : :
PC  POL  ED34  FR  0  0  0  0  0  0  0 :
PC  POL  ED34  HR  0  0  0  0  0  0  0  0
PC  POL  ED34  HU  0  0  0  0  0  0  0  0
PC  POL  ED34  IE  0.2  0.1  0.1  0.1  0.1  0.1  0.1  0
PC  POL  ED34  IS  0  0  0.1  0  0  0  0 :
PC  POL  ED34  IT  0  0  0  0  0  0  0 :
PC  POL  ED34  LI  0  0  0  0  0  0 : :
PC  POL  ED34  LT  0  0  0  0  0  0  0 :
PC  POL  ED34  LU  0  0  0  0  0  0  0 :
PC  POL  ED34  LV  0  0  0  0  0  0  0  0
PC  POL  ED34  MK  0  0  0  0  0  0 : :
PC  POL  ED34  MT  0  0  0  0  0  0  0 :
PC  POL  ED34  NL  :  :  :  :  :  :  0 :
PC  POL  ED34  NO  0  0  0  0  0  0  0 :
PC  POL  ED34  PL  :  :  :  :  : : : :
PC  POL  ED34  PT  0  0  0  0  0  0  0  0
PC  POL  ED34  RO  0  0  0  0  0  0  0  0
PC  POL  ED34  SE  0  0  0  0  0  0  0.2 :
PC  POL  ED34  SI  0  0  0  0  0  0  0 :
PC  POL  ED34  SK  0  0  0  0  0  0  0 :
PC  POL  ED34  UK  0.7  0.6  0.7  0.4 : : : :
PC  POL  ED35  AT  0  0  0  0  0  0  0  0
PC  POL  ED35  BE  0  0  0  0  0  0  0 :
PC  POL  ED35  BE_FRA  :  :  :  :  :  :  : :
PC  POL  ED35  BE_VLA  0  0  0  0  0  0  0 :
PC  POL  ED35  BG  0  0  0  0  0  0  0 :
PC  POL  ED35  CY  0  0  0  0  0  0  0 :
PC  POL  ED35  CZ  0  0  0  0  0  0  0 :
PC  POL  ED35  DE  0  0  0  0  0  0  0  0
PC  POL  ED35  DK  :  :  :  : :  :  :  0
PC  POL  ED35  EE  0  0  0  0  0  0  0 :
PC  POL  ED35  EL  :  :  :  :  :  :  : :
PC  POL  ED35  ES  0  0  0  0  0  0  0 :
PC  POL  ED35  EU27_2020  0  0  0  0  0 : : :
PC  POL  ED35  EU28 :  0  0 : : : : :
PC  POL  ED35  FI  :  :  : : : : : :
PC  POL  ED35  FR  0  0  0  0  0  0  0 :
PC  POL  ED35  HR  0  0  0  0  0  0  0  0
PC  POL  ED35  HU  0  0  0  0  0  0  0  0
PC  POL  ED35  IE : : : : : :  :  0.2
PC  POL  ED35  IS  0  0  0  0  0  0  0 :
PC  POL  ED35  IT  0  0  0  0  0  0  0 :
PC  POL  ED35  LI  :  :  :  :  :  :  : :
PC  POL  ED35  LT  0  0  0  0  0  0  0 :
PC  POL  ED35  LU  0  0  0  0  0  0  0 :
PC  POL  ED35  LV  0  0  0  0  0  0  0  0
PC  POL  ED35  MK  :  : :  :  : : : :
PC  POL  ED35  MT  0  0  0  0  0  0  0 :
PC  POL  ED35  NL  :  :  :  :  :  :  0 :
PC  POL  ED35  NO  0  0  0  0  0  0  0 :
PC  POL  ED35  PL  :  :  :  :  : : : :
PC  POL  ED35  PT  0  0  0  0  0  0  0  0
PC  POL  ED35  RO  0  0  0  0  0  0  0  0
PC  POL  ED35  SE  0  0  0  0  0  0  0.1 :
PC  POL  ED35  SI  0  0  0  0  0  0  0 :
PC  POL  ED35  SK  0  0  0  0  0  0  0 :
PC  POR  ED1  AT  0  0  0  0  0  0  0  0
PC  POR  ED1  BE  0  0  0  0  0  0  0 :
PC  POR  ED1  BE_FRA  :  :  :  :  :  :  : :
PC  POR  ED1  BE_VLA  0  0  0  0  0  0  0 :
PC  POR  ED1  BG  0  0  0  0  0  0  0 :
PC  POR  ED1  CY  0  0  0  0  0  0  0 :
PC  POR  ED1  CZ  0  0  0  0  0  0  0 :
PC  POR  ED1  DE  0  0  0  0  0  0  0  0
PC  POR  ED1  DK  :  :  :  : :  :  :  0
PC  POR  ED1  EE  0  0  0  0  0  0  0 :
PC  POR  ED1  EL  :  :  :  :  :  :  : :
PC  POR  ED1  ES  0.1  0.1  0.1  0.1  0  0  0.1 :
PC  POR  ED1  EU27_2020  0  0  0 : : : : :
PC  POR  ED1  FI  :  :  : : : : : :
PC  POR  ED1  FR  0  0.2  0.2  0.1  0.1  0.1  0.1 :
PC  POR  ED1  HR  0  0  0  0  0  0  0  0
PC  POR  ED1  HU  0  0  0  0  0  0  0  0
PC  POR  ED1  IE  :  :  :  :  :  : :  0
PC  POR  ED1  IS  0  0  0  0  0  0  0 :
PC  POR  ED1  IT  0  0  0  0  0  0  0 :
PC  POR  ED1  LI  0  0  0  0  0  0 : :
PC  POR  ED1  LT  0  0  0  0  0  0  0 :
PC  POR  ED1  LU  0  0  0  0  0  0  0 :
PC  POR  ED1  LV  0  0  0  0  0  0  0  0
PC  POR  ED1  MK  0  0  0  0  0  0  0 :
PC  POR  ED1  MT  0  0  0  0  0  0  0 :
PC  POR  ED1  NL  :  :  :  :  : :  0 :
PC  POR  ED1  NO  0  0  0  0  0  0  0 :
PC  POR  ED1  PL  0  :  : : : : : :
PC  POR  ED1  PT  0  :  0  0  0  0  0  0
PC  POR  ED1  RO  0  0  0  0  0  0  0  0
PC  POR  ED1  RS : :  0 : : : : :
PC  POR  ED1  SE  0  0  0  0  0  0  0 :
PC  POR  ED1  SI  0  0  0  0  0  0  0 :
PC  POR  ED1  SK  0  0  0  0  0  0  0 :
PC  POR  ED2  AT  0  0  0  0  0  0  0  0
PC  POR  ED2  BE  0  0  0  0  0  0  0 :
PC  POR  ED2  BE_FRA  :  :  :  :  :  :  : :
PC  POR  ED2  BE_VLA  0  0  0  0  0  0  0 :
PC  POR  ED2  BG  0  0  0  0  0  0  0 :
PC  POR  ED2  CY  0  0  0  0  0  0  0 :
PC  POR  ED2  CZ  0  0  0  0  0  0  0 :
PC  POR  ED2  DE  0  0  0  0  0  0  0  0
PC  POR  ED2  DK  :  :  :  : :  :  :  0
PC  POR  ED2  EE  0  0  0  0  0  0  0 :
PC  POR  ED2  EL  :  :  :  :  :  :  : :
PC  POR  ED2  ES  0.5  0.5  0.4  0.4  0.3  0.3  0.2 :
PC  POR  ED2  EU27_2020  0.1  0.1  0.1 : : : : :
PC  POR  ED2  FI  :  :  : : : : : :
PC  POR  ED2  FR  0.3  0.3  0.3  0.2  0.2  0.2  0.2 :
PC  POR  ED2  HR  0  0  0  0  0  0  0  0
PC  POR  ED2  HU  0  0  0  0  0  0  0  0
PC  POR  ED2  IE  0  0  0  0  0  0  0  0
PC  POR  ED2  IS  0  0  0  0  0  0  0 :
PC  POR  ED2  IT  0  0  0  0  0  0  0 :
PC  POR  ED2  LI  0  0  0  0  0  0 : :
PC  POR  ED2  LT  0  0  0  0  0  0  0 :
PC  POR  ED2  LU  0  0  0  0  0  0  0 :
PC  POR  ED2  LV  0  0  0  0  0  0  0  0
PC  POR  ED2  MK  0  0  0  0  0  0  0 :
PC  POR  ED2  MT  0  0  0  0  0  0  0 :
PC  POR  ED2  NL  :  :  :  :  :  :  0 :
PC  POR  ED2  NO  0  0  0  0  0  0  0 :
PC  POR  ED2  PL  0  :  : : : : : :
PC  POR  ED2  PT  0  :  0  0  0  0  0  0
PC  POR  ED2  RO  0  0  0  0  0  0  0  0
PC  POR  ED2  RS : :  0 : : : : :
PC  POR  ED2  SE  0  0  0  0  0  0  0 :
PC  POR  ED2  SI  0  0  0  0  0  0  0 :
PC  POR  ED2  SK  0  0  0  0  0  0  0 :
PC  POR  ED3  AT  0  0  0  0  0  0  0  0
PC  POR  ED3  BE  0  0  0  0  0  0  0 :
PC  POR  ED3  BE_FRA  :  :  :  :  :  :  : :
PC  POR  ED3  BE_VLA  0  0  0  0  0  0  0 :
PC  POR  ED3  BG  0  0  0  0  0  0  0 :
PC  POR  ED3  CY  0  0  0  0  0  0  0 :
PC  POR  ED3  CZ  0  0  0  0  0  0  0 :
PC  POR  ED3  DE  0  0  0  0  0  0  0  0
PC  POR  ED3  DK  :  :  :  : :  :  :  0
PC  POR  ED3  EE  0  0  0  0  0  0  0 :
PC  POR  ED3  EL  :  :  :  :  :  :  : :
PC  POR  ED3  ES  0.2  0.2  0.2  0.1  0.1  0.1  0.1 :
PC  POR  ED3  EU27_2020  0.1  0.1  0.1 : : : : :
PC  POR  ED3  FI  :  :  : : : : : :
PC  POR  ED3  FR  0.4  0.4  0.4  0.4  0.4  0.4  0.4 :
PC  POR  ED3  HR  0  0  0  0  0  0  0  0
PC  POR  ED3  HU  0  0  0  0  0  0  0  0
PC  POR  ED3  IE : : : : : :  0  0
PC  POR  ED3  IS  0  0  0  0  0  0  0 :
PC  POR  ED3  IT  0  0  0  0  0  0  0 :
PC  POR  ED3  LI  0  0  0  0  0  0 : :
PC  POR  ED3  LT  0  0  0  0  0  0  0 :
PC  POR  ED3  LU  0  0  0  0  0  0  0 :
PC  POR  ED3  LV  0  0  0  0  0  0  0  0
PC  POR  ED3  MK  0  0  0  :  :  0  0 :
PC  POR  ED3  MT  0  0  0  0  0  0  0 :
PC  POR  ED3  NL  :  :  :  :  :  :  0 :
PC  POR  ED3  NO  0  0  0  0  0  0  0 :
PC  POR  ED3  PL  0  :  : : : : : :
PC  POR  ED3  PT  0  :  0  0  0  0  0  0
PC  POR  ED3  RO  0  0  0  0  0  0  0  0
PC  POR  ED3  SE  0  0  0  0  0  0  0 :
PC  POR  ED3  SI  0  0  0  0  0  0  0 :
PC  POR  ED3  SK  0  0  0  0  0  0  0 :
PC  POR  ED34  AT  0  0  0  0  0  0  0  0
PC  POR  ED34  BE  0  0  0  0  0  0  0 :
PC  POR  ED34  BE_FRA  :  :  :  :  :  :  : :
PC  POR  ED34  BE_VLA  0  0  0  0  0  0  0 :
PC  POR  ED34  BG  0  0  0  0  0  0  0 :
PC  POR  ED34  CY  0  0  0  0  0  0  0 :
PC  POR  ED34  CZ  0  0  0  0  0  0  0 :
PC  POR  ED34  DE  0  0  0  0  0  0  0  0
PC  POR  ED34  DK  :  :  :  : :  :  :  0
PC  POR  ED34  EE  0  0  0  0  0  0  0 :
PC  POR  ED34  EL  :  :  :  :  :  :  : :
PC  POR  ED34  ES  0.3  0.2  0.2  0.2  0.1  0.1  0.1 :
PC  POR  ED34  EU27_2020  0.1  0.1  0.1 : : : : :
PC  POR  ED34  EU28  0.2  0.2  0.2 : : : : :
PC  POR  ED34  FI  :  :  : : : : : :
PC  POR  ED34  FR  0.5  0.6  0.6  0.5  0.5  0.5  0.5 :
PC  POR  ED34  HR  0  0  0  0  0  0  0  0
PC  POR  ED34  HU  0  0  0  0  0  0  0  0
PC  POR  ED34  IE  0  0  0  0  0  0  0  0.1
PC  POR  ED34  IS  0  0  0  0  0  0  0 :
PC  POR  ED34  IT  0  0  0  0  0  0  0 :
PC  POR  ED34  LI  0  0  0  0  0  0 : :
PC  POR  ED34  LT  0  0  0  0  0  0  0 :
PC  POR  ED34  LU  0  0  0  0  0  0  0 :
PC  POR  ED34  LV  0  0  0  0  0  0  0  0
PC  POR  ED34  MK  0  0  0  0  0  0 : :
PC  POR  ED34  MT  0  0  0  0  0  0  0 :
PC  POR  ED34  NL  :  :  :  :  :  :  0 :
PC  POR  ED34  NO  0  0  0  0  0  0  0 :
PC  POR  ED34  PL  0  :  : : : : : :
PC  POR  ED34  PT  0  :  0  0  0  0  0  0
PC  POR  ED34  RO  0.1  0.1  0.1  0.1  0  0.1  0  0
PC  POR  ED34  SE  0  0  0  0  0  0  0 :
PC  POR  ED34  SI  0  0  0  0  0  0  0 :
PC  POR  ED34  SK  0  0  0  0  0  0  0 :
PC  POR  ED34  UK  0.3  0.3  0.3  : : : : :
PC  POR  ED35  AT  0  0  0  0  0  0  0  0
PC  POR  ED35  BE  0  0  0  0  0  0  0 :
PC  POR  ED35  BE_FRA  :  :  :  :  :  :  : :
PC  POR  ED35  BE_VLA  0  0  0  0  0  0  0 :
PC  POR  ED35  BG  0  0  0  0  0  0  0 :
PC  POR  ED35  CY  0  0  0  0  0  0  0 :
PC  POR  ED35  CZ  0  0  0  0  0  0  0 :
PC  POR  ED35  DE  0  0  0  0  0  0  0  0
PC  POR  ED35  DK  :  :  :  : :  :  :  0
PC  POR  ED35  EE  0  0  0  0  0  0  0 :
PC  POR  ED35  EL  :  :  :  :  :  :  : :
PC  POR  ED35  ES  0  0  0  0  0  0  0 :
PC  POR  ED35  EU27_2020  0  0  0 : : : : :
PC  POR  ED35  FI  :  :  : : : : : :
PC  POR  ED35  FR  0.1  0.1  0.1  0.1  0.1  0.1  0.1 :
PC  POR  ED35  HR  0  0  0  0  0  0  0  0
PC  POR  ED35  HU  0  0  0  0  0  0  0  0
PC  POR  ED35  IE : : : : : :  :  0
PC  POR  ED35  IS  0  0  0  0  0  0  0 :
PC  POR  ED35  IT  0  0  0  0  0  0  0 :
PC  POR  ED35  LI  :  :  :  :  :  :  : :
PC  POR  ED35  LT  0  0  0  0  0  0  0 :
PC  POR  ED35  LU  0  0  0  0  0  0  0 :
PC  POR  ED35  LV  0  0  0  0  0  0  0  0
PC  POR  ED35  MK  :  : :  :  : : : :
PC  POR  ED35  MT  0  0  0  0  0  0  0 :
PC  POR  ED35  NL  :  :  :  :  :  :  0 :
PC  POR  ED35  NO  0  0  0  0  0  0  0 :
PC  POR  ED35  PL  0  :  : : : : : :
PC  POR  ED35  PT  0  :  0  0  0  0  0  0
PC  POR  ED35  RO  0  0  0  0  0  0  0  0
PC  POR  ED35  SE  0  0  0  0  0  0  0 :
PC  POR  ED35  SI  0  0  0  0  0  0  0 :
PC  POR  ED35  SK  0  0  0  0  0  0  0 :
PC  RUM  ED1  AT  0  0  0  0  0  0  0  0
PC  RUM  ED1  BE  0  0  0  0  0  0  0 :
PC  RUM  ED1  BE_FRA  :  :  :  :  :  :  : :
PC  RUM  ED1  BE_VLA  0  0  0  0  0  0  0 :
PC  RUM  ED1  BG  0  0  0  0  0  0  0 :
PC  RUM  ED1  CY  0  0  0  0  0  0  0 :
PC  RUM  ED1  CZ  0  0  0  0  0  0  0 :
PC  RUM  ED1  DE  0  0  0  0  0  0  0  0
PC  RUM  ED1  DK  :  :  :  : :  :  :  0
PC  RUM  ED1  EE  0  0  0  0  0  0  0 :
PC  RUM  ED1  EL  :  :  :  :  :  :  : :
PC  RUM  ED1  ES  0  0  0  0  0  0  0 :
PC  RUM  ED1  EU27_2020  0  0  0 : : : : :
PC  RUM  ED1  EU28 :  0  0 : : : : :
PC  RUM  ED1  FI  :  :  : : : : : :
PC  RUM  ED1  FR  0  0  0  :  :  :  : :
PC  RUM  ED1  HR  0  0  0  0  0  0  0  0
PC  RUM  ED1  HU  0.2  0.2  0.2  0.2  0.2  0.2  0.2  0.2
PC  RUM  ED1  IE  :  :  :  :  :  : :  0
PC  RUM  ED1  IS  0  0  0  0  0  0  0 :
PC  RUM  ED1  IT  0  0  0  0  0  0  0 :
PC  RUM  ED1  LI  0  0  0  0  0  0 : :
PC  RUM  ED1  LT  0  0  0  0  0  0  0 :
PC  RUM  ED1  LU  0  0  0  0  0  0  0 :
PC  RUM  ED1  LV  0  0  0  0  0  0  0  0
PC  RUM  ED1  MK  0  0  0  0  0  0  0 :
PC  RUM  ED1  MT  0  0  0  0  0  0  0 :
PC  RUM  ED1  NL  :  :  :  :  : :  0 :
PC  RUM  ED1  NO  0  0  0  0  0  0  0 :
PC  RUM  ED1  PL  0  0  0 : : : : :
PC  RUM  ED1  PT  0  0  0  0  0  0  0  0
PC  RUM  ED1  RO  :  0  0  0  0  0  0  0
PC  RUM  ED1  RS : :  0 : : : : :
PC  RUM  ED1  SE  0  0  0  0  0  0  0 :
PC  RUM  ED1  SI  0  0  0  0  0  0  0 :
PC  RUM  ED1  SK  0  0  0  0  0  0  0 :
PC  RUM  ED2  AT  0  0  0  0  0  0  0  0
PC  RUM  ED2  BE  0  0  0  0  0  0  0 :
PC  RUM  ED2  BE_FRA  :  :  :  :  :  :  : :
PC  RUM  ED2  BE_VLA  0  0  0  0  0  0  0 :
PC  RUM  ED2  BG  0  0  0  0  0  0  0 :
PC  RUM  ED2  CY  0  0  0  0  0  0  0 :
PC  RUM  ED2  CZ  0  0  0  0  0  0  0 :
PC  RUM  ED2  DE  0  0  0  0  0  0  0  0
PC  RUM  ED2  DK  :  :  :  : :  :  :  0
PC  RUM  ED2  EE  0  0  0  0  0  0  0 :
PC  RUM  ED2  EL  :  :  :  :  :  :  : :
PC  RUM  ED2  ES  0  0  0  0  0  0  0 :
PC  RUM  ED2  EU27_2020  0  0  0 : : : : :
PC  RUM  ED2  EU28 :  0  0 : : : : :
PC  RUM  ED2  FI  :  :  : : : : : :
PC  RUM  ED2  FR  0  0  0  :  :  :  : :
PC  RUM  ED2  HR  0  0  0  0  0  0  0  0
PC  RUM  ED2  HU  0.2  0.2  0.1  0.2  0.2  0.2  0.2  0.2
PC  RUM  ED2  IE  0  0  0  0  0  0  0  0
PC  RUM  ED2  IS  0  0  0  0  0  0  0 :
PC  RUM  ED2  IT  0  0  0  0  0  0  0 :
PC  RUM  ED2  LI  0  0  0  0  0  0 : :
PC  RUM  ED2  LT  0  0  0  0  0  0  0 :
PC  RUM  ED2  LU  0  0  0  0  0  0  0 :
PC  RUM  ED2  LV  0  0  0  0  0  0  0  0
PC  RUM  ED2  MK  0  0  0  0  0  0  0 :
PC  RUM  ED2  MT  0  0  0  0  0  0  0 :
PC  RUM  ED2  NL  :  :  :  :  :  :  0 :
PC  RUM  ED2  NO  0  0  0  0  0  0  0 :
PC  RUM  ED2  PL  0  0  0 : : : : :
PC  RUM  ED2  PT  0  0  0  0  0  0  0  0
PC  RUM  ED2  RO  :  0  0  0  0  0  0  0
PC  RUM  ED2  RS : :  0 : : : : :
PC  RUM  ED2  SE  0  0  0  0  0  0  0 :
PC  RUM  ED2  SI  0  0  0  0  0  0  0 :
PC  RUM  ED2  SK  0  0  0  0  0  0  0 :
PC  RUM  ED3  AT  0  0  0  0  0  0  0  0
PC  RUM  ED3  BE  0  0  0  0  0  0  0 :
PC  RUM  ED3  BE_FRA  :  :  :  :  :  :  : :
PC  RUM  ED3  BE_VLA  0  0  0  0  0  0  0 :
PC  RUM  ED3  BG  0  0  0  0  0  0  0 :
PC  RUM  ED3  CY  0  0  0  0  0  0  0 :
PC  RUM  ED3  CZ  0  0  0  0  0  0  0 :
PC  RUM  ED3  DE  0  0  0  0  0  0  0  0
PC  RUM  ED3  DK  :  :  :  : :  :  :  0
PC  RUM  ED3  EE  0  0  0  0  0  0  0 :
PC  RUM  ED3  EL  :  :  :  :  :  :  : :
PC  RUM  ED3  ES  0  0  0  0  0  0  0 :
PC  RUM  ED3  EU27_2020  0  0  0 : : : : :
PC  RUM  ED3  EU28 : :  0 : : : : :
PC  RUM  ED3  FI  :  :  : : : : : :
PC  RUM  ED3  FR  0  0  0  :  :  :  : :
PC  RUM  ED3  HR  0  0  0  0  0  0  0  0
PC  RUM  ED3  HU  0  0  0  0  0  0  0.1  0
PC  RUM  ED3  IE : : : : : :  0  0
PC  RUM  ED3  IS  0  0  0  0  0  0  0 :
PC  RUM  ED3  IT  0  0  0  0  0  0  0 :
PC  RUM  ED3  LI  0  0  0  0  0  0 : :
PC  RUM  ED3  LT  0  0  0  0  0  0  0 :
PC  RUM  ED3  LU  0  0  0  0  0  0  0 :
PC  RUM  ED3  LV  0  0  0  0  0  0  0  0
PC  RUM  ED3  MK  0  0  0  :  :  0  0 :
PC  RUM  ED3  MT  0  0  0  0  0  0  0 :
PC  RUM  ED3  NL  :  :  :  :  :  :  0 :
PC  RUM  ED3  NO  0  0  0  0  0  0  0 :
PC  RUM  ED3  PL  0  :  0 : : : : :
PC  RUM  ED3  PT  0  0  0  0  0  0  0  0
PC  RUM  ED3  RO  :  0  0  0  0  0  0  0
PC  RUM  ED3  SE  0  0  0  0  0  0  0 :
PC  RUM  ED3  SI  0  0  0  0  0  0  0 :
PC  RUM  ED3  SK  0  0  0  0  0  0  0 :
PC  RUM  ED34  AT  0  0  0  0  0  0  0  0
PC  RUM  ED34  BE  0  0  0  0  0  0  0 :
PC  RUM  ED34  BE_FRA  :  :  :  :  :  :  : :
PC  RUM  ED34  BE_VLA  0  0  0  0  0  0  0 :
PC  RUM  ED34  BG  0  0  0  0  0  0  0 :
PC  RUM  ED34  CY  0  0  0  0  0  0  0 :
PC  RUM  ED34  CZ  0  0  0  0  0  0  0 :
PC  RUM  ED34  DE  0  0  0  0  0  0  0  0
PC  RUM  ED34  DK  :  :  :  : :  :  :  0
PC  RUM  ED34  EE  0  0  0  0  0  0  0 :
PC  RUM  ED34  EL  :  :  :  :  :  :  : :
PC  RUM  ED34  ES  0  0  0  0  0  0  0 :
PC  RUM  ED34  EU27_2020  0  0  0 : : : : :
PC  RUM  ED34  EU28  0  0  0 : : : : :
PC  RUM  ED34  FI  :  :  : : : : : :
PC  RUM  ED34  FR  0  0  0  :  :  :  : :
PC  RUM  ED34  HR  0  0  0  0  0  0  0  0
PC  RUM  ED34  HU  0.1  0.1  0.1  0.1  0.1  0.1  0.1  0
PC  RUM  ED34  IE  0  0  0  0  0  0  0  0
PC  RUM  ED34  IS  0  0  0  0  0  0  0 :
PC  RUM  ED34  IT  0  0  0  0  0  0  0 :
PC  RUM  ED34  LI  0  0  0  0  0  0 : :
PC  RUM  ED34  LT  0  0  0  0  0  0  0 :
PC  RUM  ED34  LU  0  0  0  0  0  0  0 :
PC  RUM  ED34  LV  0  0  0  0  0  0  0  0
PC  RUM  ED34  MK  0  0  0  0  0  0 : :
PC  RUM  ED34  MT  0  0  0  0  0  0  0 :
PC  RUM  ED34  NL  :  :  :  :  :  :  0 :
PC  RUM  ED34  NO  0  0  0  0  0  0  0 :
PC  RUM  ED34  PL  0  :  0 : : : : :
PC  RUM  ED34  PT  0  0  0  0  0  0  0  0
PC  RUM  ED34  RO  :  0  0  0  0  0  0  0
PC  RUM  ED34  SE  0  0  0  0  0  0  0 :
PC  RUM  ED34  SI  0  0  0  0  0  0  0 :
PC  RUM  ED34  SK  0  0  0  0  0  0  0 :
PC  RUM  ED34  UK  0  0  0  0 : : : :
PC  RUM  ED35  AT  0  0  0  0  0  0  0  0
PC  RUM  ED35  BE  0  0  0  0  0  0  0 :
PC  RUM  ED35  BE_FRA  :  :  :  :  :  :  : :
PC  RUM  ED35  BE_VLA  0  0  0  0  0  0  0 :
PC  RUM  ED35  BG  0  0  0  0  0  0  0 :
PC  RUM  ED35  CY  0  0  0  0  0  0  0 :
PC  RUM  ED35  CZ  0  0  0  0  0  0  0 :
PC  RUM  ED35  DE  0  0  0  0  0  0  0  0
PC  RUM  ED35  DK  :  :  :  : :  :  :  0
PC  RUM  ED35  EE  0  0  0  0  0  0  0 :
PC  RUM  ED35  EL  :  :  :  :  :  :  : :
PC  RUM  ED35  ES  0  0  0  0  0  0  0 :
PC  RUM  ED35  EU27_2020  0  0  0 : : : : :
PC  RUM  ED35  EU28 : :  0 : : : : :
PC  RUM  ED35  FI  :  :  : : : : : :
PC  RUM  ED35  FR  0  0  0  :  :  :  : :
PC  RUM  ED35  HR  0  0  0  0  0  0  0  0
PC  RUM  ED35  HU  0  0  0  0  0  0  0  0
PC  RUM  ED35  IE : : : : : :  :  0
PC  RUM  ED35  IS  0  0  0  0  0  0  0 :
PC  RUM  ED35  IT  0  0  0  0  0  0  0 :
PC  RUM  ED35  LI  :  :  :  :  :  :  : :
PC  RUM  ED35  LT  0  0  0  0  0  0  0 :
PC  RUM  ED35  LU  0  0  0  0  0  0  0 :
